Trigger Time: 999.6875 ms
time,x,y,z
3062.5,26,-10,-22
3062.8125,44,-6,-28
3063.125,44,-10,-32
3063.4375,26,0,-40
3063.75,30,6,-24
3064.0625,22,-4,-38
3064.375,22,-8,-32
3064.6875,30,0,-18
3065,22,0,-24
3065.3125,28,-2,-30
3065.625,4,8,-40
3065.9375,42,0,-16
3066.25,16,-4,-36
3066.5625,16,4,-26
3066.875,24,0,-10
3067.1875,30,4,-26
3067.5,22,0,-32
3067.8125,28,-6,-28
3068.125,30,0,-34
3068.4375,14,6,-24
3068.75,24,0,-10
3069.0625,32,0,-22
3069.375,34,0,-10
3069.6875,28,2,-64
3070,24,-10,-28
3070.3125,28,-6,-38
3070.625,34,-2,-24
3070.9375,30,0,-32
3071.25,22,-10,-32
3071.5625,22,0,-14
3071.875,38,-10,-22
3072.1875,32,2,-24
3072.5,22,-10,-38
3072.8125,26,0,-40
3073.125,40,0,-38
3073.4375,32,-14,-28
3073.75,34,0,-34
3074.0625,18,0,-28
3074.375,30,0,-28
3074.6875,32,-14,-34
3075,28,-10,-36
3075.3125,20,-18,-34
3075.625,38,2,-20
3075.9375,54,-6,-24
3076.25,34,0,-28
3076.5625,20,-4,0
3076.875,40,0,-26
3077.1875,28,-10,-34
3077.5,32,2,-24
3077.8125,28,0,-20
3078.125,26,-4,-30
3078.4375,20,4,-30
3078.75,38,-4,-12
3079.0625,46,-10,-24
3079.375,48,-6,-34
3079.6875,28,0,-8
3080,34,-4,-24
3080.3125,30,-14,-34
3080.625,26,0,-24
3080.9375,32,2,-34
3081.25,36,-6,-30
3081.5625,30,-10,-26
3081.875,26,6,-40
3082.1875,16,0,-32
3082.5,18,-14,-32
3082.8125,24,0,-40
3083.125,34,0,-20
3083.4375,28,-14,-28
3083.75,24,2,-30
3084.0625,30,2,-20
3084.375,34,-6,-22
3084.6875,30,0,-36
3085,48,-8,-12
3085.3125,20,-4,-26
3085.625,26,14,-62
3085.9375,6,14,-22
3086.25,26,0,-52
3086.5625,12,0,-44
3086.875,18,2,-24
3087.1875,30,0,-24
3087.5,28,-10,-32
3087.8125,32,0,-16
3088.125,12,-8,-34
3088.4375,34,-12,-18
3088.75,14,0,-28
3089.0625,40,6,-48
3089.375,24,0,-28
3089.6875,22,-6,-50
3090,34,0,-26
3090.3125,30,0,-40
3090.625,28,0,-24
3090.9375,32,0,-30
3091.25,38,4,-18
3091.5625,26,-6,-18
3091.875,18,12,-52
3092.1875,24,-6,-34
3092.5,32,0,-42
3092.8125,20,-10,-26
3093.125,30,0,-40
3093.4375,18,-4,-26
3093.75,24,0,-36
3094.0625,36,-4,-20
3094.375,16,0,-30
3094.6875,20,-10,-32
3095,28,0,-24
3095.3125,36,-12,-42
3095.625,30,0,-14
3095.9375,22,4,-22
3096.25,26,-4,-10
3096.5625,26,0,-28
3096.875,28,0,-26
3097.1875,24,6,-42
3097.5,32,0,-42
3097.8125,36,-12,-28
3098.125,14,2,-20
3098.4375,38,-16,-30
3098.75,22,4,-48
3099.0625,24,2,-32
3099.375,28,-4,-24
3099.6875,28,2,-28
3100,24,0,-30
3100.3125,24,0,-44
3100.625,24,0,-34
3100.9375,32,12,-20
3101.25,22,6,-42
3101.5625,6,22,-36
3101.875,24,-6,-24
3102.1875,16,18,-32
3102.5,24,-14,-32
3102.8125,40,0,-32
3103.125,22,0,-36
3103.4375,30,-2,-36
3103.75,22,0,-32
3104.0625,32,0,-34
3104.375,34,-30,-28
3104.6875,16,2,-44
3105,22,0,0
3105.3125,20,4,-40
3105.625,26,0,-30
3105.9375,24,18,-26
3106.25,28,14,-30
3106.5625,24,2,-26
3106.875,24,4,-18
3107.1875,20,0,-26
3107.5,46,0,-22
3107.8125,24,-6,-48
3108.125,22,4,-46
3108.4375,22,-14,-34
3108.75,26,-10,-26
3109.0625,24,6,-50
3109.375,28,2,-28
3109.6875,28,-10,-24
3110,16,0,-30
3110.3125,24,-4,-30
3110.625,40,-4,-20
3110.9375,32,0,-18
3111.25,40,0,0
3111.5625,30,-16,-52
3111.875,20,16,-22
3112.1875,26,-4,-36
3112.5,18,0,-30
3112.8125,26,-10,-54
3113.125,32,-4,-20
3113.4375,30,0,-32
3113.75,14,4,-42
3114.0625,38,4,-10
3114.375,22,2,-32
3114.6875,34,-24,-28
3115,28,0,-32
3115.3125,24,0,-42
3115.625,24,0,-34
3115.9375,26,-8,-6
3116.25,28,-2,-34
3116.5625,36,0,-24
3116.875,22,6,-18
3117.1875,34,2,-14
3117.5,18,-10,-46
3117.8125,38,-6,-36
3118.125,20,-6,-44
3118.4375,26,0,-28
3118.75,26,-16,-24
3119.0625,48,0,-26
3119.375,18,0,-26
3119.6875,12,8,-36
3120,24,0,-28
3120.3125,12,-10,-30
3120.625,38,-2,-6
3120.9375,16,0,-34
3121.25,22,12,-20
3121.5625,26,0,-28
3121.875,28,-4,-14
3122.1875,26,0,-28
3122.5,28,0,-22
3122.8125,32,0,-26
3123.125,34,-4,-28
3123.4375,24,-6,-26
3123.75,26,2,-40
3124.0625,14,18,-62
3124.375,22,8,-42
3124.6875,12,-6,-26
3125,24,-4,-34
3125.3125,28,-4,-14
3125.625,30,0,-36
3125.9375,18,2,-32
3126.25,24,0,-26
3126.5625,38,-8,-28
3126.875,28,6,-16
3127.1875,16,6,-64
3127.5,26,-6,10
3127.8125,46,-8,-32
3128.125,28,0,-42
3128.4375,26,0,-28
3128.75,30,0,-28
3129.0625,34,-8,-24
3129.375,26,-6,-34
3129.6875,16,2,-30
3130,32,-12,-40
3130.3125,18,0,-38
3130.625,34,-20,-10
3130.9375,20,-4,-28
3131.25,48,-8,-44
3131.5625,26,0,-32
3131.875,24,0,-30
3132.1875,30,0,0
3132.5,24,0,-16
3132.8125,24,0,-32
3133.125,22,0,-30
3133.4375,18,-22,-36
3133.75,32,-14,-20
3134.0625,30,0,-36
3134.375,12,0,-4
3134.6875,36,0,-32
3135,18,2,-40
3135.3125,22,0,-26
3135.625,24,0,-30
3135.9375,22,4,-32
3136.25,22,-4,-34
3136.5625,28,4,-36
3136.875,30,0,-26
3137.1875,14,-12,-36
3137.5,22,-6,-28
3137.8125,46,-10,-12
3138.125,32,0,-32
3138.4375,26,-10,-14
3138.75,26,0,-26
3139.0625,30,0,-20
3139.375,24,-8,-24
3139.6875,32,0,-24
3140,24,6,-38
3140.3125,54,-8,-28
3140.625,22,12,-22
3140.9375,26,-4,-26
3141.25,26,0,-28
3141.5625,24,-4,-38
3141.875,22,-14,-24
3142.1875,28,-6,-32
3142.5,18,0,-30
3142.8125,22,10,-14
3143.125,26,0,-42
3143.4375,26,-16,-44
3143.75,36,0,-22
3144.0625,44,0,-28
3144.375,28,0,-28
3144.6875,20,0,-26
3145,24,0,-34
3145.3125,28,0,-26
3145.625,30,-4,-32
3145.9375,4,10,-32
3146.25,30,0,-18
3146.5625,16,0,-32
3146.875,46,-12,-40
3147.1875,26,4,-26
3147.5,28,0,-14
3147.8125,24,0,-26
3148.125,26,0,-28
3148.4375,24,0,-36
3148.75,34,-2,-26
3149.0625,36,0,-24
3149.375,38,-12,-38
3149.6875,26,0,-28
3150,36,-16,-14
3150.3125,34,0,-24
3150.625,14,0,-4
3150.9375,32,6,-24
3151.25,26,-14,-34
3151.5625,28,-6,-36
3151.875,28,-4,-32
3152.1875,28,-10,-16
3152.5,16,2,-46
3152.8125,32,0,-28
3153.125,26,-4,-22
3153.4375,30,-8,-30
3153.75,20,0,0
3154.0625,34,-12,-24
3154.375,24,8,-32
3154.6875,32,6,-28
3155,22,0,-34
3155.3125,38,-10,-22
3155.625,32,-8,-32
3155.9375,30,-10,-28
3156.25,50,-8,-10
3156.5625,16,4,-24
3156.875,26,0,-18
3157.1875,30,6,-30
3157.5,32,0,-28
3157.8125,30,0,-38
3158.125,36,-12,-18
3158.4375,26,0,-30
3158.75,36,4,-12
3159.0625,24,-4,-30
3159.375,20,2,-22
3159.6875,34,0,0
3160,28,0,-30
3160.3125,54,-18,-34
3160.625,28,0,-24
3160.9375,24,-2,-44
3161.25,24,0,-34
3161.5625,32,0,-26
3161.875,28,-10,-30
3162.1875,32,-6,-12
3162.5,32,-16,-24
3162.8125,32,-16,-20
3163.125,28,2,-68
3163.4375,24,-6,-28
3163.75,30,0,-22
3164.0625,26,-4,-34
3164.375,24,-2,-22
3164.6875,30,0,-24
3165,34,2,-34
3165.3125,20,0,-34
3165.625,34,6,-8
3165.9375,30,2,-16
3166.25,12,2,-34
3166.5625,28,-8,-28
3166.875,20,0,0
3167.1875,40,0,-20
3167.5,32,0,-42
3167.8125,28,-6,-24
3168.125,30,0,-28
3168.4375,40,0,-30
3168.75,26,0,-34
3169.0625,16,8,-42
3169.375,24,0,-16
3169.6875,22,8,-40
3170,24,0,-40
3170.3125,20,0,-12
3170.625,24,-4,-32
3170.9375,24,-4,-16
3171.25,22,0,-32
3171.5625,34,0,-20
3171.875,22,4,-32
3172.1875,16,-10,-26
3172.5,22,0,-32
3172.8125,24,16,-24
3173.125,34,-16,-20
3173.4375,32,-12,14
3173.75,42,0,-30
3174.0625,30,-4,-24
3174.375,28,-4,-30
3174.6875,32,-8,-34
3175,8,12,-32
3175.3125,32,-4,-10
3175.625,26,8,-26
3175.9375,18,2,0
3176.25,30,0,-28
3176.5625,10,14,-28
3176.875,24,8,-26
3177.1875,26,4,-28
3177.5,26,-6,-18
3177.8125,12,0,-18
3178.125,22,-6,-22
3178.4375,32,-20,-30
3178.75,18,10,-38
3179.0625,38,-24,-30
3179.375,28,0,-24
3179.6875,52,-8,-14
3180,28,12,-26
3180.3125,22,2,-26
3180.625,22,0,-28
3180.9375,20,-14,-26
3181.25,26,0,-24
3181.5625,40,0,-22
3181.875,24,-4,-36
3182.1875,12,8,-20
3182.5,32,0,-26
3182.8125,38,-4,-42
3183.125,26,0,-24
3183.4375,36,-6,-28
3183.75,28,0,-26
3184.0625,14,2,-14
3184.375,34,-2,-28
3184.6875,12,-8,-28
3185,26,0,-30
3185.3125,46,8,-16
3185.625,14,10,-30
3185.9375,20,0,-38
3186.25,16,0,-32
3186.5625,28,10,-36
3186.875,18,0,-30
3187.1875,26,-4,-36
3187.5,34,0,-18
3187.8125,28,0,-10
3188.125,40,20,-12
3188.4375,22,-4,-34
3188.75,24,10,-42
3189.0625,30,-4,-28
3189.375,28,-8,14
3189.6875,40,0,-16
3190,30,0,-34
3190.3125,26,-10,-30
3190.625,14,4,-18
3190.9375,20,0,-44
3191.25,32,-6,-28
3191.5625,28,-18,-32
3191.875,24,0,-18
3192.1875,26,6,-30
3192.5,6,14,-8
3192.8125,26,0,-26
3193.125,22,-4,-10
3193.4375,22,0,-26
3193.75,28,0,-22
3194.0625,28,0,-46
3194.375,20,4,-24
3194.6875,18,8,-46
3195,14,2,-32
3195.3125,18,-26,0
3195.625,36,-8,-8
3195.9375,26,0,2
3196.25,8,0,-24
3196.5625,34,-10,-32
3196.875,20,-10,-24
3197.1875,28,-2,-22
3197.5,16,8,-30
3197.8125,26,0,-40
3198.125,20,-10,-32
3198.4375,26,-8,-18
3198.75,46,-8,-36
3199.0625,32,-4,-24
3199.375,22,6,-32
3199.6875,24,2,-24
3200,22,0,-28
3200.3125,16,4,-24
3200.625,30,-4,-24
3200.9375,20,8,-38
3201.25,30,0,-26
3201.5625,30,-16,-14
3201.875,28,-10,-64
3202.1875,14,4,-18
3202.5,28,-10,0
3202.8125,42,0,-22
3203.125,28,0,-36
3203.4375,18,-6,-26
3203.75,30,2,-30
3204.0625,42,-2,-22
3204.375,30,0,-36
3204.6875,6,14,-58
3205,22,12,-40
3205.3125,22,0,-42
3205.625,34,0,-32
3205.9375,28,0,-26
3206.25,24,-8,-18
3206.5625,26,0,-28
3206.875,22,4,-36
3207.1875,20,0,-26
3207.5,32,0,-4
3207.8125,46,-4,-6
3208.125,22,-8,-32
3208.4375,24,0,-30
3208.75,36,-22,-28
3209.0625,28,6,-32
3209.375,24,4,-28
3209.6875,28,4,-22
3210,32,0,-26
3210.3125,22,0,-36
3210.625,42,-4,-20
3210.9375,24,0,-28
3211.25,16,-10,-32
3211.5625,30,-4,-26
3211.875,46,-8,-32
3212.1875,30,0,-24
3212.5,24,0,-36
3212.8125,14,-8,-28
3213.125,22,0,-30
3213.4375,14,8,-36
3213.75,28,-6,-36
3214.0625,26,0,-46
3214.375,20,0,-24
3214.6875,24,14,-8
3215,24,6,-30
3215.3125,26,0,-32
3215.625,32,-4,-24
3215.9375,26,-4,0
3216.25,26,0,-28
3216.5625,28,0,-24
3216.875,20,0,-42
3217.1875,24,16,-32
3217.5,16,8,-44
3217.8125,26,12,-42
3218.125,18,10,-32
3218.4375,24,6,-50
3218.75,28,0,-32
3219.0625,24,-10,-30
3219.375,16,0,-28
3219.6875,26,-2,-50
3220,24,0,-32
3220.3125,30,-12,-18
3220.625,38,-4,-22
3220.9375,18,-14,-50
3221.25,22,0,-18
3221.5625,24,4,-30
3221.875,20,0,-28
3222.1875,24,0,-26
3222.5,28,0,-26
3222.8125,26,-12,-32
3223.125,36,-6,-22
3223.4375,40,-2,-16
3223.75,16,0,-32
3224.0625,38,0,-8
3224.375,28,0,-30
3224.6875,14,14,-38
3225,28,-4,-26
3225.3125,26,0,-12
3225.625,24,-4,-40
3225.9375,24,0,-32
3226.25,20,4,-36
3226.5625,20,0,-26
3226.875,30,-6,-18
3227.1875,24,0,-30
3227.5,36,-22,-42
3227.8125,26,0,-32
3228.125,26,0,-10
3228.4375,28,2,-30
3228.75,30,0,-50
3229.0625,32,-10,-24
3229.375,44,-8,-28
3229.6875,22,-12,-34
3230,28,4,-26
3230.3125,14,-4,-38
3230.625,30,-10,-36
3230.9375,20,0,-52
3231.25,24,10,-36
3231.5625,22,0,-28
3231.875,30,2,-38
3232.1875,28,-6,-32
3232.5,20,0,-24
3232.8125,26,4,-24
3233.125,40,18,-24
3233.4375,36,0,-10
3233.75,28,28,-62
3234.0625,10,18,-16
3234.375,22,-4,-40
3234.6875,28,0,-28
3235,28,0,-30
3235.3125,22,0,-34
3235.625,26,0,-40
3235.9375,14,12,-34
3236.25,28,0,-24
3236.5625,16,8,-20
3236.875,22,-16,-58
3237.1875,14,20,-30
3237.5,24,0,-62
3237.8125,22,0,-36
3238.125,38,-6,-42
3238.4375,32,-10,-28
3238.75,28,0,-28
3239.0625,22,0,-42
3239.375,24,12,-38
3239.6875,34,-6,-16
3240,32,-10,0
3240.3125,42,-6,-14
3240.625,32,-16,-20
3240.9375,30,12,-32
3241.25,28,4,-40
3241.5625,30,-2,-26
3241.875,24,0,-42
3242.1875,34,-8,-36
3242.5,28,0,-40
3242.8125,40,-6,-32
3243.125,14,12,-50
3243.4375,30,0,-30
3243.75,52,-4,-24
3244.0625,32,0,-30
3244.375,42,0,-30
3244.6875,14,0,-26
3245,30,-8,-28
3245.3125,30,0,-26
3245.625,28,8,-52
3245.9375,32,0,-32
3246.25,44,-8,-36
3246.5625,24,-6,-28
3246.875,22,2,-58
3247.1875,26,0,-32
3247.5,22,-12,-32
3247.8125,26,4,-56
3248.125,24,6,-38
3248.4375,32,0,-30
3248.75,26,0,-20
3249.0625,20,-20,-44
3249.375,18,12,-40
3249.6875,30,-8,-42
3250,16,8,-30
3250.3125,24,12,-60
3250.625,28,2,-36
3250.9375,32,-10,-34
3251.25,36,-12,-30
3251.5625,16,4,-20
3251.875,18,2,-48
3252.1875,18,-18,-34
3252.5,34,-16,-26
3252.8125,36,-12,-20
3253.125,20,-6,-28
3253.4375,34,2,-50
3253.75,16,-4,-32
3254.0625,24,0,-54
3254.375,28,-10,-22
3254.6875,26,0,-36
3255,30,-2,-32
3255.3125,20,0,-44
3255.625,34,0,-38
3255.9375,22,-4,-52
3256.25,28,0,-40
3256.5625,40,-12,-28
3256.875,30,4,-36
3257.1875,24,0,-34
3257.5,28,0,-32
3257.8125,18,0,-30
3258.125,24,0,-30
3258.4375,38,8,-42
3258.75,30,-4,-42
3259.0625,38,-12,-18
3259.375,30,2,-26
3259.6875,14,14,-38
3260,28,0,-26
3260.3125,26,0,0
3260.625,30,2,-30
3260.9375,28,0,-44
3261.25,24,4,-44
3261.5625,44,2,-24
3261.875,22,12,-52
3262.1875,32,0,-26
3262.5,28,0,-50
3262.8125,30,-2,-24
3263.125,26,0,-34
3263.4375,20,-6,-48
3263.75,30,-18,-30
3264.0625,20,8,-48
3264.375,32,6,-26
3264.6875,44,14,-8
3265,36,0,-14
3265.3125,24,0,-34
3265.625,8,14,-12
3265.9375,26,4,-24
3266.25,20,0,-18
3266.5625,22,4,-34
3266.875,28,0,-26
3267.1875,24,6,-54
3267.5,44,0,-28
3267.8125,30,-4,-34
3268.125,28,0,-24
3268.4375,14,-16,-22
3268.75,32,0,-20
3269.0625,28,0,-34
3269.375,28,-6,-22
3269.6875,28,-6,-32
3270,24,0,-34
3270.3125,26,4,-48
3270.625,32,-6,-26
3270.9375,28,0,-34
3271.25,44,6,-4
3271.5625,28,0,-56
3271.875,32,0,-28
3272.1875,16,22,-24
3272.5,28,16,-32
3272.8125,30,0,-26
3273.125,30,0,-38
3273.4375,28,0,-26
3273.75,20,0,-30
3274.0625,36,4,-12
3274.375,24,6,-40
3274.6875,8,18,-34
3275,26,4,-4
3275.3125,32,0,-30
3275.625,28,10,-36
3275.9375,30,2,-30
3276.25,26,2,-34
3276.5625,24,6,-40
3276.875,36,-12,-38
3277.1875,24,12,-40
3277.5,50,-8,-16
3277.8125,18,4,-46
3278.125,28,0,-32
3278.4375,48,-6,-46
3278.75,28,0,-28
3279.0625,24,-8,-8
3279.375,32,0,-30
3279.6875,30,0,-30
3280,30,8,-22
3280.3125,30,2,-26
3280.625,18,16,-44
3280.9375,32,0,-18
3281.25,26,32,-38
3281.5625,26,4,-34
3281.875,30,0,-38
3282.1875,26,-4,-30
3282.5,28,6,-20
3282.8125,22,6,-38
3283.125,12,10,-22
3283.4375,28,2,-20
3283.75,32,6,-8
3284.0625,30,0,-34
3284.375,30,-14,-38
3284.6875,28,6,-28
3285,28,12,-52
3285.3125,24,0,-20
3285.625,24,0,-26
3285.9375,16,4,-24
3286.25,32,-4,-32
3286.5625,44,-4,-26
3286.875,28,0,-28
3287.1875,30,0,-10
3287.5,24,0,-64
3287.8125,20,-6,-16
3288.125,32,-14,0
3288.4375,42,0,-22
3288.75,26,0,-30
3289.0625,32,0,-34
3289.375,28,0,-24
3289.6875,6,12,-32
3290,26,0,-36
3290.3125,50,0,-34
3290.625,22,-2,-20
3290.9375,24,4,-24
3291.25,28,0,-20
3291.5625,22,-8,-4
3291.875,26,0,-18
3292.1875,34,0,-20
3292.5,28,0,-28
3292.8125,34,-8,-32
3293.125,22,-4,-24
3293.4375,24,0,-18
3293.75,18,-14,-26
3294.0625,24,6,-20
3294.375,26,0,-16
3294.6875,20,2,-16
3295,26,0,-20
3295.3125,28,0,-16
3295.625,24,0,-24
3295.9375,18,6,-42
3296.25,28,8,-16
3296.5625,20,-10,-32
3296.875,26,6,0
3297.1875,34,12,-16
3297.5,30,0,-30
3297.8125,28,6,-22
3298.125,38,0,-28
3298.4375,30,-6,-28
3298.75,16,2,-24
3299.0625,22,0,-16
3299.375,36,6,-10
3299.6875,22,0,-30
3300,36,-4,4
3300.3125,26,0,-24
3300.625,8,12,-22
3300.9375,28,12,-22
3301.25,30,0,-26
3301.5625,28,-6,-22
3301.875,24,-4,-22
3302.1875,30,0,-26
3302.5,18,14,-46
3302.8125,26,-10,-34
3303.125,10,14,-30
3303.4375,26,4,-22
3303.75,14,0,-6
3304.0625,26,0,-24
3304.375,22,10,-22
3304.6875,22,0,-28
3305,28,0,-38
3305.3125,34,-16,-24
3305.625,22,0,-34
3305.9375,32,-22,-32
3306.25,16,2,-40
3306.5625,38,-20,-34
3306.875,30,2,-26
3307.1875,24,6,-6
3307.5,28,0,-22
3307.8125,18,0,-16
3308.125,26,0,-28
3308.4375,24,0,-40
3308.75,32,-10,-30
3309.0625,16,10,-34
3309.375,20,0,-30
3309.6875,30,-18,-6
3310,26,0,-22
3310.3125,16,14,-14
3310.625,28,-8,-18
3310.9375,46,8,-30
3311.25,30,0,-24
3311.5625,24,-6,-22
3311.875,26,0,-30
3312.1875,32,6,-14
3312.5,30,0,-28
3312.8125,52,-10,-26
3313.125,24,-10,-24
3313.4375,42,-6,-56
3313.75,26,0,-30
3314.0625,24,-4,-34
3314.375,28,-6,-30
3314.6875,18,0,-18
3315,28,0,-20
3315.3125,24,-8,-28
3315.625,26,0,-38
3315.9375,16,10,-18
3316.25,28,0,-22
3316.5625,14,22,-36
3316.875,26,-4,-22
3317.1875,14,-6,-28
3317.5,28,0,-24
3317.8125,18,0,-20
3318.125,30,0,-26
3318.4375,28,8,-36
3318.75,32,0,-24
3319.0625,18,0,-32
3319.375,28,8,-26
3319.6875,20,0,-6
3320,30,2,-24
3320.3125,28,10,-28
3320.625,28,-2,-32
3320.9375,26,-2,-32
3321.25,38,-6,-20
3321.5625,30,-10,-36
3321.875,18,16,-24
3322.1875,26,6,-16
3322.5,20,14,-26
3322.8125,24,0,-40
3323.125,22,-4,-26
3323.4375,26,0,-36
3323.75,30,-4,-28
3324.0625,26,0,-28
3324.375,32,0,-20
3324.6875,28,2,-30
3325,28,2,-24
3325.3125,50,-6,0
3325.625,34,0,-28
3325.9375,52,-10,-54
3326.25,26,0,-32
3326.5625,24,0,-40
3326.875,16,0,-34
3327.1875,26,4,-34
3327.5,40,0,-28
3327.8125,28,0,-36
3328.125,26,12,-32
3328.4375,32,-14,-18
3328.75,34,-8,-50
3329.0625,16,-4,-34
3329.375,28,12,-50
3329.6875,28,0,-26
3330,18,0,2
3330.3125,32,0,-24
3330.625,22,2,-40
3330.9375,36,4,-24
3331.25,38,-24,-24
3331.5625,16,4,-74
3331.875,30,0,-40
3332.1875,22,0,-40
3332.5,26,12,-30
3332.8125,26,0,-16
3333.125,24,0,-32
3333.4375,28,2,-30
3333.75,24,6,-40
3334.0625,24,0,-28
3334.375,6,16,-40
3334.6875,36,0,-12
3335,44,-10,-30
3335.3125,32,-4,-28
3335.625,10,6,0
3335.9375,38,4,-30
3336.25,30,-16,-36
3336.5625,20,2,-34
3336.875,32,0,-36
3337.1875,22,0,-22
3337.5,14,0,-32
3337.8125,30,6,2
3338.125,28,0,-18
3338.4375,40,0,-26
3338.75,26,0,-30
3339.0625,28,-4,-58
3339.375,28,-20,-36
3339.6875,22,4,-24
3340,28,0,-34
3340.3125,38,0,-32
3340.625,32,0,-16
3340.9375,36,-22,-32
3341.25,34,0,-20
3341.5625,24,10,-42
3341.875,28,0,-6
3342.1875,42,0,-14
3342.5,32,0,-28
3342.8125,30,0,0
3343.125,28,0,-16
3343.4375,28,10,-30
3343.75,34,-8,-28
3344.0625,28,0,-38
3344.375,12,8,-66
3344.6875,32,0,-40
3345,24,4,-20
3345.3125,34,-20,-30
3345.625,26,0,-48
3345.9375,22,0,-32
3346.25,30,0,-26
3346.5625,20,2,-34
3346.875,24,0,-34
3347.1875,34,0,-14
3347.5,52,10,-54
3347.8125,32,-4,-6
3348.125,44,-4,-28
3348.4375,28,-4,-8
3348.75,48,0,-34
3349.0625,34,-4,-32
3349.375,16,0,-32
3349.6875,32,0,-36
3350,22,6,-32
3350.3125,28,2,-36
3350.625,56,0,-22
3350.9375,30,0,-54
3351.25,38,10,-20
3351.5625,26,0,-34
3351.875,30,2,-34
3352.1875,32,0,-32
3352.5,24,4,-36
3352.8125,28,0,-30
3353.125,26,0,-24
3353.4375,22,16,-28
3353.75,20,10,-50
3354.0625,30,-4,-52
3354.375,30,0,-26
3354.6875,30,0,10
3355,34,0,-26
3355.3125,28,-8,-26
3355.625,20,2,-28
3355.9375,34,-2,-32
3356.25,16,10,-28
3356.5625,32,0,-28
3356.875,44,-4,-30
3357.1875,18,14,-48
3357.5,28,2,-36
3357.8125,36,-16,-32
3358.125,28,18,-34
3358.4375,36,6,-30
3358.75,28,0,-34
3359.0625,22,10,-38
3359.375,48,0,-30
3359.6875,36,2,-14
3360,16,18,-52
3360.3125,28,-4,-44
3360.625,34,-12,-34
3360.9375,26,0,-26
3361.25,28,0,-34
3361.5625,30,0,-44
3361.875,30,0,-32
3362.1875,42,-6,-34
3362.5,36,0,-22
3362.8125,36,0,-18
3363.125,24,-16,-44
3363.4375,30,10,-28
3363.75,24,0,-36
3364.0625,28,2,10
3364.375,36,0,-34
3364.6875,30,0,-52
3365,32,0,-28
3365.3125,32,2,-30
3365.625,40,0,-26
3365.9375,30,0,-32
3366.25,56,-8,-16
3366.5625,50,-10,-14
3366.875,28,0,-26
3367.1875,10,18,-58
3367.5,30,0,-36
3367.8125,26,-8,-34
3368.125,36,2,-28
3368.4375,26,2,-50
3368.75,38,0,-24
3369.0625,30,0,-38
3369.375,28,22,-40
3369.6875,22,12,-40
3370,22,26,-54
3370.3125,16,-4,-32
3370.625,28,-8,4
3370.9375,44,0,-24
3371.25,32,0,-38
3371.5625,34,0,-34
3371.875,30,-4,-38
3372.1875,46,0,-34
3372.5,40,8,-16
3372.8125,30,0,-34
3373.125,18,14,-24
3373.4375,26,-6,-34
3373.75,30,2,-30
3374.0625,30,6,-34
3374.375,28,0,-32
3374.6875,26,2,-30
3375,26,0,-34
3375.3125,40,0,-26
3375.625,34,0,-22
3375.9375,28,-8,-32
3376.25,26,0,-42
3376.5625,26,-4,-58
3376.875,34,0,-40
3377.1875,32,-8,-34
3377.5,30,10,-34
3377.8125,16,0,-30
3378.125,34,0,-20
3378.4375,26,-4,-28
3378.75,26,-6,-28
3379.0625,6,12,-32
3379.375,26,2,-24
3379.6875,44,0,-24
3380,20,-6,-34
3380.3125,44,-4,-50
3380.625,30,2,-36
3380.9375,28,0,-20
3381.25,30,0,-24
3381.5625,24,0,-36
3381.875,32,-8,-28
3382.1875,18,6,-44
3382.5,52,2,-26
3382.8125,22,14,-48
3383.125,32,2,-22
3383.4375,30,-8,-46
3383.75,20,-6,-28
3384.0625,28,10,-48
3384.375,30,0,-36
3384.6875,30,0,-54
3385,34,0,-26
3385.3125,28,6,-26
3385.625,22,0,-34
3385.9375,34,-12,-38
3386.25,24,8,-38
3386.5625,34,10,0
3386.875,26,0,-26
3387.1875,40,10,-8
3387.5,28,2,-28
3387.8125,24,10,-36
3388.125,24,0,-32
3388.4375,30,0,-32
3388.75,40,0,-28
3389.0625,30,-6,-40
3389.375,30,2,-22
3389.6875,20,8,-40
3390,40,-18,-12
3390.3125,40,-6,-26
3390.625,26,10,-52
3390.9375,28,0,-36
3391.25,26,6,-38
3391.5625,30,2,-34
3391.875,26,4,-36
3392.1875,42,2,-30
3392.5,30,0,-18
3392.8125,18,4,-34
3393.125,18,6,-44
3393.4375,28,2,-28
3393.75,10,18,0
3394.0625,40,0,-28
3394.375,32,-16,-30
3394.6875,26,4,-28
3395,20,0,-42
3395.3125,34,0,-28
3395.625,18,4,-48
3395.9375,24,20,-34
3396.25,34,0,-6
3396.5625,36,0,-30
3396.875,22,0,-40
3397.1875,26,8,-30
3397.5,24,12,-32
3397.8125,24,0,-26
3398.125,30,-8,-24
3398.4375,28,0,-26
3398.75,48,-6,-18
3399.0625,46,0,-8
3399.375,38,-16,-32
3399.6875,34,-8,-46
3400,16,0,-38
3400.3125,28,4,-32
3400.625,20,0,-28
3400.9375,24,0,-36
3401.25,14,2,-24
3401.5625,18,6,-42
3401.875,14,-2,-36
3402.1875,36,0,-14
3402.5,30,0,-22
3402.8125,38,6,0
3403.125,26,0,-20
3403.4375,48,16,-8
3403.75,30,0,-22
3404.0625,24,0,-14
3404.375,32,0,-40
3404.6875,22,0,-22
3405,22,4,-38
3405.3125,30,4,-32
3405.625,24,8,-36
3405.9375,10,4,-30
3406.25,36,0,-20
3406.5625,28,-4,-28
3406.875,24,2,-12
3407.1875,22,0,-30
